,name,year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
3566,Hyundai Creta 1.6 SX,2019.0,1200000,1200.0,1,0,0,0,0,1,0,1,0,0,1
3567,Renault KWID RXT,2016.0,300000,40000.0,1,0,0,0,0,1,0,1,0,0,1
3569,Hyundai i10 Sportz AT,2011.0,180000,134444.0,2,0,0,0,0,1,0,1,0,1,0
3570,Maruti Alto LXi,2009.0,78000,120000.0,2,0,0,0,0,1,0,1,0,0,1
3571,Nissan Micra Diesel XV Premium,2011.0,160000,120000.0,1,0,1,0,0,0,0,1,0,0,1
3572,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014.0,600000,238000.0,1,0,1,0,0,0,0,1,0,0,1
3573,Maruti Wagon R LXI Minor,2008.0,110000,100000.0,2,0,0,0,0,1,0,1,0,0,1
3574,Mahindra Bolero SLX 4WD BSIII,2011.0,450000,110000.0,2,0,1,0,0,0,0,1,0,0,1
3575,Mahindra Scorpio S9 BSIV,2019.0,1350000,35000.0,1,0,1,0,0,0,0,1,0,0,1
3576,Honda City 1.3 DX,2003.0,120000,165000.0,2,0,0,0,0,1,0,1,0,0,1
3577,Honda BR-V i-DTEC VX MT,2018.0,1040000,42000.0,1,0,1,0,0,0,0,1,0,0,1
3578,Hyundai Grand i10 CRDi Sportz,2014.0,390000,70000.0,2,0,1,0,0,0,0,1,0,0,1
3579,Tata Nano Lx BSIII,2011.0,65000,60000.0,2,0,0,0,0,1,0,1,0,0,1
3580,Volkswagen Polo Diesel Highline 1.2L,2013.0,320000,115000.0,3,0,1,0,0,0,0,1,0,0,1
3581,Volkswagen Ameo 1.5 TDI Highline,2017.0,720000,70000.0,1,0,1,0,0,0,0,1,0,0,1
3582,Maruti Swift ZXI ABS,2007.0,220000,80000.0,2,0,0,0,0,1,0,1,0,0,1
3583,Maruti Wagon R LXI BS IV,2011.0,225000,65000.0,1,0,1,0,0,0,1,0,0,0,1
3584,Tata Manza Aura (ABS) Quadrajet BS IV,2010.0,200000,150000.0,2,0,1,0,0,0,0,1,0,0,1
3585,Toyota Etios GD,2015.0,434999,75000.0,2,0,1,0,0,0,1,0,0,0,1
3586,Ford Figo Diesel Titanium,2012.0,300000,63700.0,1,0,1,0,0,0,0,1,0,0,1
3587,Honda Amaze VX i-DTEC,2018.0,700000,74800.0,1,0,1,0,0,0,0,1,0,0,1
3588,Ford Endeavour 2.5L 4X2 MT,2009.0,500000,105000.0,1,0,1,0,0,0,0,1,0,0,1
3589,Renault Duster 85PS Diesel RxE,2016.0,500000,40000.0,1,0,1,0,0,0,0,1,0,0,1
3590,Maruti Ritz LDi,2016.0,400000,90000.0,2,0,1,0,0,0,0,1,0,0,1
3591,Toyota Corolla Altis D-4D J,2015.0,825000,75000.0,2,0,1,0,0,0,1,0,0,0,1
3592,Maruti Swift Dzire VDI,2018.0,720000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3593,Maruti 800 AC Uniq,2009.0,110000,30000.0,2,0,0,0,0,1,0,1,0,0,1
3594,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014.0,600000,100000.0,2,0,1,0,0,0,0,1,0,0,1
3595,Mahindra Scorpio VLX 2WD AT BSIV,2009.0,275000,155000.0,3,0,1,0,0,0,0,1,0,1,0
3596,Land Rover Range Rover Evoque 2.2L Dynamic,2012.0,2349000,149000.0,2,0,1,0,0,0,0,1,0,1,0
3597,Hyundai i20 1.4 Sportz,2017.0,740000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3598,Maruti Baleno Alpha 1.3,2017.0,800000,90000.0,1,0,1,0,0,0,0,1,0,0,1
3599,Hyundai Verna CRDi 1.6 SX Option,2019.0,1100000,100000.0,1,0,1,0,0,0,0,1,0,0,1
3600,BMW X1 sDrive20d,2012.0,750000,60000.0,2,0,1,0,0,0,0,1,0,1,0
3601,Maruti Alto K10 2010-2014 VXI,2012.0,200000,90000.0,1,0,0,0,0,1,0,1,0,0,1
3602,Tata Spacio SA 6 Seater,2009.0,210000,75000.0,1,0,1,0,0,0,0,1,0,0,1
3603,Maruti Swift VDI BSIV,2009.0,270000,120000.0,2,0,1,0,0,0,0,1,0,0,1
3604,Toyota Etios 1.4 VXD,2016.0,630000,90000.0,2,0,1,0,0,0,0,1,0,0,1
3605,Hyundai Xcent 1.2 Kappa S,2015.0,375000,55000.0,1,0,0,0,0,1,0,1,0,0,1
3606,Mahindra Xylo D2,2010.0,300000,70000.0,1,0,1,0,0,0,0,1,0,0,1
3607,Mahindra Bolero Power Plus SLX,2016.0,580000,95000.0,2,0,1,0,0,0,0,1,0,0,1
3608,Hyundai Verna 1.4 CRDi,2014.0,550000,50000.0,1,0,1,0,0,0,0,1,0,0,1
3609,Maruti Ciaz ZDi Plus SHVS,2016.0,750000,50000.0,1,0,1,0,0,0,0,1,0,0,1
3610,Maruti Omni E MPI STD BS IV,2014.0,250000,60516.0,1,0,0,0,0,1,0,1,0,0,1
3611,Hyundai Verna 1.6 SX,2012.0,434999,235000.0,2,0,1,0,0,0,0,1,0,0,1
3612,Mercedes-Benz E-Class 280 CDI,2007.0,900000,76731.0,1,0,1,0,0,0,1,0,0,1,0
3613,Maruti Swift ZDI,2016.0,685000,64000.0,1,0,1,0,0,0,1,0,0,0,1
3614,Maruti Swift VDI BSIV,2014.0,540000,65000.0,1,0,1,0,0,0,1,0,0,0,1
3615,Honda City i-VTEC CVT ZX,2018.0,1165000,13000.0,0,0,0,0,0,1,1,0,0,1,0
3616,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014.0,610000,77000.0,1,0,1,0,0,0,1,0,0,0,1
3617,Hyundai EON Era,2011.0,254999,24000.0,1,0,0,0,0,1,1,0,0,0,1
3618,Nissan Micra Active XV,2014.0,280000,63840.0,1,0,0,0,0,1,1,0,0,0,1
3619,Tata Tiago 1.2 Revotron XT,2017.0,370000,25000.0,1,0,0,0,0,1,0,1,0,0,1
3620,Tata New Safari DICOR 2.2 EX 4x2,2011.0,459999,76400.0,2,0,1,0,0,0,0,1,0,0,1
3621,Maruti Zen LX,1998.0,42000,70000.0,3,0,0,0,0,1,0,1,0,0,1
3623,Fiat Linea Active (Diesel),2011.0,190000,80000.0,3,0,1,0,0,0,0,1,0,0,1
3624,Fiat Punto 1.4 Emotion,2010.0,165000,60000.0,4,0,0,0,0,1,0,1,0,0,1
3625,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017.0,710000,40000.0,1,0,1,0,0,0,0,1,0,0,1
3626,Hyundai Creta 1.6 SX Option,2018.0,1200000,15000.0,1,0,0,0,0,1,0,1,0,0,1
3627,Maruti Zen Estilo LXI BS IV,2011.0,229999,70000.0,1,0,0,0,0,1,0,1,0,0,1
3628,Renault KWID RXT,2018.0,310000,15000.0,1,0,0,0,0,1,0,1,0,0,1
3629,Maruti Wagon R VXI BS IV,2015.0,320000,40000.0,1,0,0,0,0,1,0,1,0,0,1
3630,Maruti 800 AC,2006.0,100000,54000.0,1,0,0,0,0,1,0,1,0,0,1
3631,Hyundai Verna CRDi,2009.0,160000,90000.0,1,0,1,0,0,0,0,1,0,0,1
3632,Maruti 800 AC BSIII,2007.0,60000,52000.0,1,0,0,0,0,1,0,1,0,0,1
3633,Tata Indigo LS,2012.0,100000,200000.0,3,0,1,0,0,0,0,1,0,0,1
3634,Chevrolet Beat Diesel LT,2016.0,350000,35000.0,2,0,1,0,0,0,0,1,0,0,1
3635,Renault Duster 110PS Diesel RxZ AWD,2017.0,700000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3636,Maruti Alto K10 VXI,2017.0,300000,31489.0,1,0,0,0,0,1,0,1,0,0,1
3637,Hyundai i20 1.4 Asta Option,2018.0,830000,40000.0,1,0,1,0,0,0,0,1,0,0,1
3646,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,229999,300000.0,1,0,1,0,0,0,0,1,0,0,1
3647,Hyundai Verna Transform VTVT,2010.0,229999,70000.0,1,0,0,0,0,1,0,1,0,0,1
3648,Hyundai i20 Magna Optional 1.4 CRDi,2013.0,400000,100000.0,1,0,1,0,0,0,0,1,0,0,1
3649,Maruti Gypsy King Hard Top Ambulance BSIV,2005.0,300000,70000.0,2,0,0,0,0,1,0,1,0,0,1
3650,Ford Figo Diesel Celebration Edition,2013.0,300000,50000.0,1,0,1,0,0,0,0,1,0,0,1
3651,Ford Fiesta 1.4 SXi TDCi,2009.0,80000,180000.0,2,0,1,0,0,0,0,1,0,0,1
3652,Maruti 800 AC,2008.0,80000,50000.0,2,0,0,0,0,1,0,1,0,0,1
3653,Maruti Esteem Vxi,2007.0,100000,90000.0,2,0,0,0,0,1,0,1,0,0,1
3654,Tata Indica Vista Quadrajet LS,2012.0,300000,110000.0,1,0,1,0,0,0,0,1,0,0,1
3655,Maruti Baleno Zeta Automatic,2018.0,700000,26000.0,1,0,0,0,0,1,0,1,0,1,0
3656,Maruti Vitara Brezza ZDi Plus,2016.0,975000,65000.0,1,0,1,0,0,0,0,1,0,0,1
3657,Chevrolet Captiva LT,2009.0,500000,130000.0,1,0,1,0,0,0,0,1,0,0,1
3658,Renault Duster 85PS Diesel RxL Optional,2013.0,550000,75000.0,2,0,1,0,0,0,0,1,0,0,1
3659,Nissan Terrano XV Premium 110 PS,2014.0,550000,110000.0,2,0,1,0,0,0,0,1,0,0,1
3660,Maruti Alto K10 2010-2014 VXI,2014.0,240000,50000.0,1,0,0,0,0,1,0,1,0,0,1
3661,Maruti 800 Std,1997.0,50000,80000.0,2,0,0,0,0,1,0,1,0,0,1
3662,Tata Indica Vista Aura 1.2 Safire,2009.0,120000,80000.0,2,0,0,0,0,1,0,1,0,0,1
3663,Maruti Alto 800 LXI,2013.0,900000,60000.0,2,0,0,0,0,1,0,1,0,0,1
3664,Honda City 1.5 V MT,2009.0,250000,60000.0,2,0,0,0,0,1,0,1,0,0,1
3665,Renault KWID 1.0 RXT Optional,2017.0,280000,36000.0,1,0,0,0,0,1,0,1,0,0,1
3666,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010.0,85000,87000.0,1,0,1,0,0,0,0,1,0,0,1
3667,Tata Indica Vista Terra 1.4 TDI,2011.0,90000,80000.0,1,0,1,0,0,0,0,1,0,0,1
3668,Chevrolet Enjoy TCDi LT 8 Seater,2015.0,500000,50000.0,1,0,1,0,0,0,0,1,0,0,1
3669,Maruti 800 Std,2013.0,200000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3670,Renault KWID RXT,2015.0,250000,50000.0,1,0,0,0,0,1,0,1,0,0,1
3671,Maruti Swift Dzire VDI,2014.0,185000,40000.0,3,0,1,0,0,0,0,1,0,0,1
3672,Hyundai i10 Magna 1.1,2008.0,100000,60000.0,2,0,0,0,0,1,0,1,0,0,1
3673,Toyota Etios VXD,2015.0,610000,55000.0,1,0,1,0,0,0,0,1,0,0,1
3674,Mahindra Quanto C8,2012.0,290000,80000.0,1,0,1,0,0,0,0,1,0,0,1
3675,Mahindra Xylo E9,2012.0,300000,295000.0,1,0,1,0,0,0,0,1,0,0,1
3676,Hyundai EON Era Plus,2015.0,225000,80000.0,1,0,0,0,0,1,0,1,0,0,1
3677,Maruti Alto K10 VXI,2017.0,320000,50000.0,2,0,0,0,0,1,0,1,0,0,1
3678,Tata Indigo CR4,2012.0,135000,158000.0,3,0,1,0,0,0,0,1,0,0,1
3679,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006.0,400000,400000.0,3,0,1,0,0,0,0,1,0,0,1
3684,Tata Tiago 1.2 Revotron XZ,2018.0,360000,4000.0,1,0,0,0,0,1,0,1,0,0,1
3687,Nissan Sunny XL,2016.0,600000,19495.0,1,0,0,0,0,1,1,0,0,0,1
3688,Renault Duster 85PS Diesel RxL Plus,2013.0,570000,62668.0,1,0,1,0,0,0,1,0,0,0,1
3689,Mahindra XUV500 W6 2WD,2013.0,850000,85710.0,1,0,1,0,0,0,1,0,0,0,1
3690,Ford Figo Diesel EXI,2011.0,250000,55130.0,2,0,1,0,0,0,1,0,0,0,1
3691,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,580000,63356.0,2,0,1,0,0,0,1,0,0,0,1
3692,Toyota Fortuner 3.0 Diesel,2012.0,1680000,129627.0,1,0,1,0,0,0,1,0,0,0,1
3693,Chevrolet Spark 1.0 LT,2010.0,180000,15000.0,1,0,0,0,0,1,0,1,0,0,1
3694,Tata Tiago 1.2 Revotron XE,2017.0,300000,50000.0,1,0,0,0,0,1,0,1,0,0,1
3695,Toyota Etios Liva VX,2012.0,269000,70000.0,2,0,0,0,0,1,0,1,0,0,1
3696,Maruti Alto K10 VXI,2014.0,231999,20000.0,1,0,0,0,0,1,0,1,0,0,1
3697,Chevrolet Beat LS,2011.0,150000,60000.0,3,0,0,0,0,1,0,1,0,0,1
3698,Hyundai Grand i10 Asta Option,2017.0,495000,5000.0,1,0,0,0,0,1,0,1,0,0,1
3699,Maruti Ciaz VXi,2014.0,700000,15000.0,1,0,0,0,0,1,0,1,0,0,1
3700,Datsun GO Plus T BSIV,2018.0,400000,4400.0,2,0,0,0,0,1,0,1,0,0,1
3701,Mahindra Xylo H4,2019.0,599000,15000.0,3,0,1,0,0,0,0,1,0,0,1
3702,Renault Duster 85PS Diesel RxL Optional,2013.0,421000,45000.0,1,0,1,0,0,0,0,1,0,0,1
3703,Ford EcoSport 1.5 Diesel Trend BSIV,2018.0,841000,1000.0,1,0,1,0,0,0,0,1,0,0,1
3704,Hyundai i10 Magna 1.1L,2014.0,295000,38500.0,1,0,0,0,0,1,0,1,0,0,1
3705,Hyundai i10 Sportz,2011.0,220000,25000.0,1,0,0,0,0,1,0,1,0,0,1
3706,Ford Classic 1.4 Duratorq LXI,2013.0,250000,35000.0,1,0,1,0,0,0,0,1,0,0,1
3707,Toyota Fortuner 3.0 Diesel,2009.0,1100000,110000.0,2,0,1,0,0,0,0,1,0,0,1
3708,Hyundai Verna 1.6 VTVT,2012.0,300000,40000.0,1,0,0,0,0,1,0,1,0,0,1
3709,Chevrolet Aveo U-VA 1.2,2007.0,80000,110000.0,2,0,0,0,0,1,0,1,0,0,1
3710,Chevrolet Beat Diesel LT,2013.0,215000,20000.0,3,0,1,0,0,0,0,1,0,0,1
3711,Hyundai EON Magna Plus,2012.0,245000,14987.0,1,0,0,0,0,1,1,0,0,0,1
3712,Ford EcoSport 1.5 TDCi Titanium BSIV,2016.0,650000,25061.0,1,0,1,0,0,0,1,0,0,0,1
3713,Ford Ecosport 1.5 Diesel Titanium,2017.0,760000,42494.0,1,0,1,0,0,0,1,0,0,0,1
3714,Honda Amaze S i-Dtech,2014.0,395000,44875.0,1,0,1,0,0,0,1,0,0,0,1
3715,Ford Figo Diesel EXI,2014.0,280000,89741.0,2,0,1,0,0,0,1,0,0,0,1
3716,Honda Jazz 1.5 S i DTEC,2016.0,495000,65000.0,1,0,1,0,0,0,1,0,0,0,1
3717,Honda Jazz 1.5 VX i DTEC,2016.0,525000,35000.0,1,0,1,0,0,0,1,0,0,0,1
3718,Toyota Innova 2.5 GX 8 STR BSIV,2009.0,420000,347089.0,1,0,1,0,0,0,1,0,0,0,1
3719,Tata New Safari DICOR 2.2 VX 4x2,2010.0,210000,34500.0,1,0,1,0,0,0,0,1,0,0,1
3720,Hyundai i20 Active 1.2 S,2018.0,650000,30000.0,1,0,0,0,0,1,0,1,0,0,1
3721,BMW 3 Series 320d Luxury Line,2018.0,2300000,39000.0,1,0,1,0,0,0,0,1,0,1,0
3722,Ford Freestyle Titanium Plus Diesel BSIV,2019.0,525000,16000.0,1,0,1,0,0,0,0,1,0,0,1
3723,Maruti Wagon R LXI CNG,2010.0,195000,80000.0,2,1,0,0,0,0,0,1,0,0,1
3724,Maruti Ertiga SHVS VDI,2016.0,650000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3725,Mahindra TUV 300 T6 Plus,2015.0,540000,110000.0,1,0,1,0,0,0,0,1,0,0,1
3726,Maruti Alto 800 LXI,2014.0,180000,61000.0,1,0,0,0,0,1,0,1,0,0,1
3727,Mahindra Bolero Power Plus ZLX,2017.0,750000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3728,Maruti Ertiga SHVS ZDI Plus,2018.0,980000,50000.0,1,0,1,0,0,0,0,1,0,0,1
3729,Fiat Grande Punto EVO 90HP 1.3 Sport,2014.0,250000,90000.0,1,0,1,0,0,0,0,1,0,0,1
3730,Hyundai Grand i10 1.2 Kappa Sportz AT,2018.0,550000,35000.0,1,0,0,0,0,1,0,1,0,1,0
3731,Volkswagen Vento 1.6 Highline,2015.0,509999,43000.0,2,0,0,0,0,1,0,1,0,0,1
3732,Maruti Alto K10 LXI,2017.0,320000,50000.0,1,0,0,0,0,1,0,1,0,0,1
3733,Hyundai EON D Lite,2016.0,275000,25000.0,1,0,0,0,0,1,0,1,0,0,1
3734,Mahindra XUV500 W8 2WD,2013.0,550000,222252.0,1,0,1,0,0,0,0,1,0,0,1
3735,Maruti Wagon R VXI Minor,2009.0,145000,50000.0,2,0,0,0,0,1,0,1,0,0,1
3736,Fiat Grande Punto Emotion 90Hp,2013.0,250000,80000.0,1,0,1,0,0,0,0,1,0,0,1
3737,Hyundai Verna 1.6 SX,2012.0,520000,35000.0,1,0,1,0,0,0,0,1,0,0,1
3738,Maruti Alto LXi,2007.0,95000,60000.0,2,0,0,0,0,1,0,1,0,0,1
3739,Toyota Innova 2.5 V Diesel 7-seater,2011.0,725000,110000.0,3,0,1,0,0,0,0,1,0,0,1
3740,Maruti 800 AC,2006.0,55000,70000.0,2,0,0,0,0,1,0,1,0,0,1
3741,Honda City i DTEC VX,2014.0,600000,100000.0,1,0,1,0,0,0,0,1,0,0,1
3742,Volkswagen Vento New Diesel Highline,2013.0,330000,120000.0,2,0,1,0,0,0,0,1,0,0,1
3743,Maruti Swift Dzire VDI,2015.0,470000,89000.0,1,0,1,0,0,0,0,1,0,0,1
3744,Maruti Swift ZDi,2013.0,365000,120000.0,1,0,1,0,0,0,0,1,0,0,1
3745,Hyundai EON Magna Plus,2013.0,250000,40000.0,2,0,0,0,0,1,0,1,0,0,1
3746,Maruti Wagon R VXI BS IV,2017.0,430000,17000.0,1,0,0,0,0,1,0,1,0,0,1
3747,Maruti Swift VDI,2013.0,400000,125000.0,2,0,1,0,0,0,0,1,0,0,1
3748,Maruti Swift Dzire ZXI,2015.0,615000,110000.0,2,0,0,0,0,1,0,1,0,0,1
3749,Ford Figo Diesel Titanium,2011.0,150000,120000.0,2,0,1,0,0,0,0,1,0,0,1
3750,Ford Figo Diesel ZXI,2014.0,240000,90000.0,1,0,1,0,0,0,0,1,0,0,1
3751,Mahindra Scorpio S10 7 Seater,2014.0,800000,90000.0,1,0,1,0,0,0,0,1,0,0,1
3752,Hyundai EON LPG Magna Plus,2015.0,240000,110000.0,1,0,0,0,1,0,0,1,0,0,1
3753,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000,87000.0,2,0,1,0,0,0,0,1,0,0,1
3754,Mahindra Scorpio LX,2014.0,800000,15000.0,1,0,1,0,0,0,0,1,0,0,1
3756,Ford Fiesta Classic 1.6 Duratec CLXI,2012.0,350000,38000.0,1,0,0,0,0,1,0,1,0,0,1
3757,Honda City 1.5 V MT,2011.0,300000,64000.0,2,0,0,0,0,1,0,1,0,0,1
3758,Tata Sumo Gold EX BSIII,2015.0,399000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3759,Mahindra Bolero DI,2011.0,300000,110000.0,1,0,1,0,0,0,0,1,0,0,1
3760,Maruti A-Star AT VXI,2012.0,150000,70000.0,1,0,0,0,0,1,0,1,0,1,0
3761,Chevrolet Cruze LTZ,2010.0,320000,60000.0,3,0,1,0,0,0,0,1,0,0,1
3762,Tata Hexa XM,2018.0,1280000,17000.0,1,0,1,0,0,0,0,1,0,0,1
3763,Renault KWID 1.0 RXT Optional,2017.0,300000,13000.0,2,0,0,0,0,1,0,1,0,0,1
3764,Nissan Terrano XL Plus ICC WT20 SE,2016.0,1000000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3765,Mitsubishi Pajero Sport 4X4,2012.0,1090000,120000.0,2,0,1,0,0,0,0,1,0,0,1
3766,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012.0,450000,97000.0,1,0,1,0,0,0,0,1,0,0,1
3767,Tata Indica GLS BS IV,2007.0,60000,130000.0,2,0,0,0,0,1,0,1,0,0,1
3768,Maruti Swift Dzire ZXI,2013.0,500000,50000.0,1,0,0,0,0,1,0,1,0,0,1
3769,Tata Indigo CR4,2012.0,200000,120000.0,2,0,1,0,0,0,0,1,0,0,1
3771,Maruti Alto LXi,2006.0,60000,100000.0,2,0,0,0,0,1,0,1,0,0,1
3773,Hyundai Accent Executive CNG,2012.0,185000,67000.0,2,1,0,0,0,0,1,0,0,0,1
3774,Maruti Alto K10 VXI,2015.0,155000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3775,Maruti Swift VXI,2019.0,600000,5000.0,1,0,0,0,0,1,0,1,0,0,1
3776,Renault KWID RXE,2016.0,300000,20000.0,1,0,0,0,0,1,0,1,0,0,1
3777,Hyundai Creta 1.6 E Plus,2018.0,850000,12500.0,1,0,0,0,0,1,0,1,0,0,1
3778,Maruti Eeco CNG 5 Seater AC BSIV,2019.0,470000,4000.0,1,1,0,0,0,0,0,1,0,0,1
3779,Ford Figo 1.2P Titanium MT,2019.0,600000,25000.0,1,0,0,0,0,1,0,1,0,0,1
3780,Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,700000,60000.0,2,0,1,0,0,0,0,1,0,0,1
3781,Maruti Wagon R LXI DUO BSIII,2007.0,70000,162000.0,1,0,0,0,1,0,0,1,0,0,1
3782,Toyota Fortuner 3.0 Diesel,2010.0,1250000,205000.0,2,0,1,0,0,0,0,1,0,0,1
3783,Audi A6 2.8 FSI,2008.0,650000,70000.0,3,0,0,0,0,1,0,1,0,1,0
3784,Hyundai Xcent 1.2 CRDi S,2018.0,450000,70000.0,2,0,1,0,0,0,0,1,0,0,1
3785,Mahindra XUV500 W8 2WD,2014.0,750000,100000.0,2,0,1,0,0,0,0,1,0,0,1
3786,Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,775000,70000.0,2,0,1,0,0,0,0,1,0,0,1
3787,Hyundai Santa Fe 4X4,2011.0,800000,220000.0,1,0,1,0,0,0,0,1,0,0,1
3788,Honda Amaze E i-Vtech,2015.0,360000,80000.0,2,0,0,0,0,1,0,1,0,0,1
3789,Toyota Corolla Altis Diesel D4DG,2010.0,250000,120000.0,1,0,1,0,0,0,0,1,0,0,1
3790,Jeep Compass 2.0 Longitude Option BSIV,2017.0,1490000,22038.0,1,0,1,0,0,0,0,1,0,0,1
3791,Nissan Terrano XL 110 PS,2013.0,600000,80000.0,1,0,1,0,0,0,0,1,0,0,1
3792,Maruti Alto LX,2010.0,120000,90000.0,1,0,0,0,0,1,0,1,0,0,1
3793,Tata New Safari DICOR 2.2 EX 4x2,2012.0,320000,140000.0,2,0,1,0,0,0,0,1,0,0,1
3794,Mahindra Thar 4X2,2011.0,400000,120000.0,2,0,1,0,0,0,0,1,0,0,1
3795,Maruti Swift Dzire ZDI,2015.0,302000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3797,Maruti Swift Dzire LXI Option,2014.0,150000,60000.0,2,0,0,0,0,1,0,1,0,0,1
3798,Tata Indica Vista Aura Plus 1.3 Quadrajet,2012.0,200000,90000.0,2,0,1,0,0,0,0,1,0,0,1
3800,Maruti Swift Vdi BSIII,2008.0,120000,175000.0,2,0,1,0,0,0,0,1,0,0,1
3801,Mahindra XUV500 W7 BSIV,2019.0,1400000,10000.0,1,0,1,0,0,0,0,1,0,0,1
3802,Hyundai i20 1.2 Asta Option,2017.0,620000,65000.0,1,0,0,0,0,1,0,1,0,0,1
3803,Toyota Innova 2.5 GX 8 STR BSIV,2012.0,449000,90000.0,1,0,1,0,0,0,0,1,0,0,1
3804,Maruti Alto LXi,2007.0,100000,70000.0,1,0,0,0,0,1,0,1,0,0,1
3805,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018.0,600000,2500.0,1,0,0,0,0,1,0,1,0,0,1
3807,Chevrolet Beat Diesel LT,2012.0,250000,40000.0,1,0,1,0,0,0,0,1,0,0,1
3808,Maruti Baleno RS 1.0 Petrol,2018.0,550000,63000.0,1,0,0,0,0,1,0,1,0,0,1
3809,Skoda Superb Ambition 2.0 TDI CR AT,2013.0,675000,60000.0,1,0,1,0,0,0,1,0,0,1,0
3810,Nissan Terrano XL Plus 85 PS,2015.0,530000,60000.0,1,0,1,0,0,0,1,0,0,0,1
3813,Skoda Rapid 1.5 TDI Ambition,2014.0,360000,70000.0,1,0,1,0,0,0,0,1,0,0,1
3814,Skoda Superb LK 1.8 TSI AT,2012.0,650000,60000.0,1,0,0,0,0,1,1,0,0,1,0
3815,Ford Fiesta 1.5 TDCi Titanium,2012.0,199000,92000.0,3,0,1,0,0,0,1,0,0,0,1
3816,Mahindra Quanto C6,2014.0,285000,89126.0,1,0,1,0,0,0,0,1,0,0,1
3817,Volkswagen Jetta 1.9 TDI Comfortline DSG,2009.0,260000,134000.0,1,0,1,0,0,0,0,1,0,1,0
3818,Maruti Ciaz 1.4 AT Zeta,2019.0,869999,15000.0,1,0,0,0,0,1,1,0,0,1,0
3819,Hyundai Grand i10 1.2 CRDi Magna,2016.0,425000,42500.0,1,0,1,0,0,0,1,0,0,0,1
3820,Chevrolet Cruze LTZ AT,2012.0,490000,42000.0,1,0,1,0,0,0,1,0,0,1,0
3821,Mahindra XUV500 AT W8 FWD,2015.0,750000,60000.0,2,0,1,0,0,0,0,1,0,1,0
3822,Honda City 1.5 EXI,2004.0,125000,110000.0,3,0,0,0,0,1,0,1,0,0,1
3823,Fiat Linea 1.3 Emotion,2014.0,221000,131365.0,1,0,1,0,0,0,0,1,0,0,1
3824,Volkswagen Vento 1.5 TDI Highline AT,2016.0,724000,48980.0,1,0,1,0,0,0,1,0,0,1,0
3825,Honda Amaze VX AT i-Vtech,2014.0,440000,46000.0,1,0,0,0,0,1,1,0,0,1,0
3826,Chevrolet Spark 1.0 LS,2009.0,70000,60000.0,3,0,0,0,0,1,0,1,0,0,1
3827,Maruti Baleno Delta Diesel,2015.0,511000,60000.0,1,0,1,0,0,0,1,0,0,0,1
3828,Maruti S-Cross Alpha DDiS 200 SH,2016.0,790000,22000.0,1,0,1,0,0,0,1,0,0,0,1
3829,Hyundai i20 1.2 Asta Option,2017.0,640000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3830,Hyundai Santro Xing GLS,2009.0,120000,70000.0,4,0,0,0,0,1,0,1,0,0,1
3831,Chevrolet Beat Diesel LT,2012.0,126000,98900.0,3,0,1,0,0,0,0,1,0,0,1
3832,Chevrolet Beat Diesel LT,2012.0,120000,125000.0,1,0,1,0,0,0,0,1,0,0,1
3833,Mahindra TUV 300 T4 Plus,2017.0,650000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3834,Hyundai Grand i10 Asta,2014.0,450000,80000.0,2,0,0,0,0,1,0,1,0,0,1
3835,Maruti Zen Estilo LXI Green (CNG),2010.0,110000,80000.0,4,1,0,0,0,0,0,1,0,0,1
3836,Mahindra Bolero Power Plus Plus AC BSIV PS,2017.0,600000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3837,Mahindra XUV500 W8 4WD,2012.0,620000,80000.0,2,0,1,0,0,0,0,1,0,0,1
3838,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000,30000.0,1,0,1,0,0,0,0,1,0,0,1
